id,day,hour,temperature,precipitation,wind_speed,cloudcover
12446,195,12,27.289999390021,0,3.7855001122708,26
12446,195,06,27.289999390021,0,5.28015151297764,43
13253,195,18,27.3699993882328,0,5.29244883773119,22
13253,195,12,27.3699993882328,0,3.7855001122708,26
13253,195,06,27.3699993882328,0,5.28015151297764,43
7507,195,18,27.2799993902445,0,5.29244883773119,22
7507,195,12,27.2799993902445,0,3.7855001122708,26
7507,195,06,27.2799993902445,0,5.28015151297764,43
5867,195,18,27.3699993882328,0,5.29244883773119,22
5867,195,12,27.3699993882328,0,3.7855001122708,26
5867,195,06,27.3699993882328,0,5.28015151297764,43
7029,195,18,27.2799993902445,0,5.29244883773119,22
7029,195,12,27.2799993902445,0,3.7855001122708,26
7029,195,06,27.2799993902445,0,5.28015151297764,43
3253,195,18,27.2799993902445,0,5.71401954669416,22
3253,195,12,27.2799993902445,0,1.9235398878116,26
3253,195,06,27.2799993902445,0,2.91547594742265,43
2939,195,18,27.2799993902445,0,5.71401954669416,22
2939,195,12,27.2799993902445,0,1.9235398878116,26
2939,195,06,27.2799993902445,0,2.91547594742265,43
376,195,18,27.539999384433,0,5.71401954669416,22
376,195,12,27.539999384433,0,1.9235398878116,26
376,195,06,27.539999384433,0,2.91547594742265,43
2230,195,18,27.289999390021,0,5.71401954669416,22
2230,195,12,27.289999390021,0,1.9235398878116,26
2230,195,06,27.289999390021,0,2.91547594742265,43
5572,195,18,27.3699993882328,0,5.29244883773119,22
5572,195,12,27.3699993882328,0,3.7855001122708,26
5572,195,06,27.3699993882328,0,5.28015151297764,43
8690,195,18,27.289999390021,0,5.29244883773119,22
8690,195,12,27.289999390021,0,3.7855001122708,26
8690,195,06,27.289999390021,0,5.28015151297764,43
4566,195,18,27.3699993882328,0,5.29244883773119,22
4566,195,12,27.3699993882328,0,3.7855001122708,26
4566,195,06,27.3699993882328,0,5.28015151297764,43
6223,195,18,27.3699993882328,0,5.29244883773119,22
6223,195,12,27.3699993882328,0,3.7855001122708,26
6223,195,06,27.3699993882328,0,5.28015151297764,43
13138,195,18,27.3699993882328,0,5.29244883773119,22
13138,195,12,27.3699993882328,0,3.7855001122708,26
13138,195,06,27.3699993882328,0,5.28015151297764,43
15339,195,18,27.3799993880093,0,5.29244883773119,22
15339,195,12,27.3799993880093,0,3.7855001122708,26
15339,195,06,27.3799993880093,0,5.28015151297764,43
17019,195,18,26.8199994005263,0,5.29244883773119,22
17019,195,12,26.8199994005263,0,3.7855001122708,26
17019,195,06,26.8199994005263,0,5.28015151297764,43
9523,196,18,28.0599993728101,0,6.00000128000008,27
9523,196,12,28.0599993728101,0,3.64005585122018,15
9523,196,06,28.0599993728101,0,5.51543289325507,7
3107,196,18,29.009999351576,0,1.72626791605543,27
3107,196,12,29.009999351576,0,1.36014793313163,15
3107,196,06,29.009999351576,0,5.26307894677631,7
7413,196,18,29.1399993486702,0,6.00000128000008,27
7413,196,12,29.1399993486702,0,3.64005585122018,15
7413,196,06,29.1399993486702,0,5.51543289325507,7
5595,196,18,29.009999351576,0,6.00000128000008,27
5595,196,12,29.009999351576,0,3.64005585122018,15
5595,196,06,29.009999351576,0,5.51543289325507,7
116,196,18,29.7499993350357,0,1.72626791605543,27
116,196,12,29.7499993350357,0,1.36014793313163,15
116,196,06,29.7499993350357,0,5.26307894677631,7
3271,196,18,29.1899993475527,0,1.72626791605543,27
3271,196,12,29.1899993475527,0,1.36014793313163,15
3271,196,06,29.1899993475527,0,5.26307894677631,7
1823,196,18,29.1399993486702,0,1.72626791605543,27
1823,196,12,29.1399993486702,0,1.36014793313163,15
1823,196,06,29.1399993486702,0,5.26307894677631,7
2187,196,18,29.1399993486702,0,1.72626791605543,27
2187,196,12,29.1399993486702,0,1.36014793313163,15
2187,196,06,29.1399993486702,0,5.26307894677631,7
10106,196,18,27.4099993873388,0,6.00000128000008,27
10106,196,12,27.4099993873388,0,3.64005585122018,15
10106,196,06,27.4099993873388,0,5.51543289325507,7
10486,196,18,27.4099993873388,0,6.00000128000008,27
10486,196,12,27.4099993873388,0,3.64005585122018,15
10486,196,06,27.4099993873388,0,5.51543289325507,7
10626,196,18,27.4099993873388,0,6.00000128000008,27
10626,196,12,27.4099993873388,0,3.64005585122018,15
10626,196,06,27.4099993873388,0,5.51543289325507,7
14497,196,18,28.0599993728101,0,6.00000128000008,27
14497,196,12,28.0599993728101,0,3.64005585122018,15
14497,196,06,28.0599993728101,0,5.51543289325507,7
12,196,18,29.7499993350357,0,1.72626791605543,27
12,196,12,29.7499993350357,0,1.36014793313163,15
12,196,06,29.7499993350357,0,5.26307894677631,7
12473,196,18,27.6599993817508,0,6.00000128000008,27
12473,196,12,27.6599993817508,0,3.64005585122018,15
12473,196,06,27.6599993817508,0,5.51543289325507,7
12446,196,18,27.6599993817508,0,6.00000128000008,27
12446,196,12,27.6599993817508,0,3.64005585122018,15
12446,196,06,27.6599993817508,0,5.51543289325507,7
13253,196,18,28.2299993690103,0,6.00000128000008,27
13253,196,12,28.2299993690103,0,3.64005585122018,15
13253,196,06,28.2299993690103,0,5.51543289325507,7
7507,196,18,29.009999351576,0,6.00000128000008,27
7507,196,12,29.009999351576,0,3.64005585122018,15
7507,196,06,29.009999351576,0,5.51543289325507,7
5867,196,18,28.2299993690103,0,6.00000128000008,27
5867,196,12,28.2299993690103,0,3.64005585122018,15
5867,196,06,28.2299993690103,0,5.51543289325507,7
7029,196,18,29.009999351576,0,6.00000128000008,27
7029,196,12,29.009999351576,0,3.64005585122018,15
7029,196,06,29.009999351576,0,5.51543289325507,7
3253,196,18,29.009999351576,0,1.72626791605543,27
3253,196,12,29.009999351576,0,1.36014793313163,15
3253,196,06,29.009999351576,0,5.26307894677631,7
2939,196,18,29.009999351576,0,1.72626791605543,27
2939,196,12,29.009999351576,0,1.36014793313163,15
2939,196,06,29.009999351576,0,5.26307894677631,7
376,196,18,28.9599993526936,0,1.72626791605543,27
376,196,12,28.9599993526936,0,1.36014793313163,15
376,196,06,28.9599993526936,0,5.26307894677631,7
2230,196,18,29.1399993486702,0,1.72626791605543,27
2230,196,12,29.1399993486702,0,1.36014793313163,15
2230,196,06,29.1399993486702,0,5.26307894677631,7
5572,196,18,28.2299993690103,0,6.00000128000008,27
5572,196,12,28.2299993690103,0,3.64005585122018,15
5572,196,06,28.2299993690103,0,5.51543289325507,7
8690,196,18,27.6599993817508,0,6.00000128000008,27
8690,196,12,27.6599993817508,0,3.64005585122018,15
8690,196,06,27.6599993817508,0,5.51543289325507,7
4566,196,18,28.2299993690103,0,6.00000128000008,27
4566,196,12,28.2299993690103,0,3.64005585122018,15
4566,196,06,28.2299993690103,0,5.51543289325507,7
6223,196,18,28.2299993690103,0,6.00000128000008,27
6223,196,12,28.2299993690103,0,3.64005585122018,15
6223,196,06,28.2299993690103,0,5.51543289325507,7
13138,196,18,28.2299993690103,0,6.00000128000008,27
13138,196,12,28.2299993690103,0,3.64005585122018,15
13138,196,06,28.2299993690103,0,5.51543289325507,7
15339,196,18,28.3499993663281,0,6.00000128000008,27
15339,196,12,28.3499993663281,0,3.64005585122018,15
15339,196,06,28.3499993663281,0,5.51543289325507,7
17019,196,18,27.4099993873388,0,6.00000128000008,27
17019,196,12,27.4099993873388,0,3.64005585122018,15
17019,196,06,27.4099993873388,0,5.51543289325507,7
9523,197,18,25.3299994338304,0,3.7443282040978,1
9523,197,12,25.3299994338304,0,2.73129817120069,10
9523,197,06,25.3299994338304,0,3.78549864614954,22
3107,197,18,25.6499994266778,0,4.03112765860894,1
3107,197,12,25.6499994266778,0,1.74928505395905,10
3107,197,06,25.6499994266778,0,3.3,22
7413,197,18,26.0499994177371,0,3.7443282040978,1
7413,197,12,26.0499994177371,0,2.73129817120069,10
7413,197,06,26.0499994177371,0,3.78549864614954,22
5595,197,18,25.6499994266778,0,3.7443282040978,1
5595,197,12,25.6499994266778,0,2.73129817120069,10
5595,197,06,25.6499994266778,0,3.78549864614954,22
116,197,18,26.5399994067848,0,4.03112765860894,1
116,197,12,26.5399994067848,0,1.74928505395905,10
116,197,06,26.5399994067848,0,3.3,22
3271,197,18,26.5099994074553,0,4.03112765860894,1
3271,197,12,26.5099994074553,0,1.74928505395905,10
3271,197,06,26.5099994074553,0,3.3,22
1823,197,18,26.0499994177371,0,4.03112765860894,1
1823,197,12,26.0499994177371,0,1.74928505395905,10
1823,197,06,26.0499994177371,0,3.3,22
2187,197,18,26.0499994177371,0,4.03112765860894,1
2187,197,12,26.0499994177371,0,1.74928505395905,10
2187,197,06,26.0499994177371,0,3.3,22
10106,197,18,24.3299994561821,0,3.7443282040978,1
10106,197,12,24.3299994561821,0,2.73129817120069,10
10106,197,06,24.3299994561821,0,3.78549864614954,22
10486,197,18,24.3299994561821,0,3.7443282040978,1
10486,197,12,24.3299994561821,0,2.73129817120069,10
10486,197,06,24.3299994561821,0,3.78549864614954,22
10626,197,18,24.3299994561821,0,3.7443282040978,1
10626,197,12,24.3299994561821,0,2.73129817120069,10
10626,197,06,24.3299994561821,0,3.78549864614954,22
14497,197,18,25.3299994338304,0,3.7443282040978,1
14497,197,12,25.3299994338304,0,2.73129817120069,10
14497,197,06,25.3299994338304,0,3.78549864614954,22
12,197,18,26.5399994067848,0,4.03112765860894,1
12,197,12,26.5399994067848,0,1.74928505395905,10
12,197,06,26.5399994067848,0,3.3,22
12473,197,18,24.7599994465709,0,3.7443282040978,1
12473,197,12,24.7599994465709,0,2.73129817120069,10
12473,197,06,24.7599994465709,0,3.78549864614954,22
12446,197,18,24.7599994465709,0,3.7443282040978,1
12446,197,12,24.7599994465709,0,2.73129817120069,10
12446,197,06,24.7599994465709,0,3.78549864614954,22
13253,197,18,24.7499994467944,0,3.7443282040978,1
13253,197,12,24.7499994467944,0,2.73129817120069,10
13253,197,06,24.7499994467944,0,3.78549864614954,22
7507,197,18,25.6499994266778,0,3.7443282040978,1
7507,197,12,25.6499994266778,0,2.73129817120069,10
7507,197,06,25.6499994266778,0,3.78549864614954,22
5867,197,18,24.7499994467944,0,3.7443282040978,1
5867,197,12,24.7499994467944,0,2.73129817120069,10
5867,197,06,24.7499994467944,0,3.78549864614954,22
7029,197,18,25.6499994266778,0,3.7443282040978,1
7029,197,12,25.6499994266778,0,2.73129817120069,10
7029,197,06,25.6499994266778,0,3.78549864614954,22
3253,197,18,25.6499994266778,0,4.03112765860894,1
3253,197,12,25.6499994266778,0,1.74928505395905,10
3253,197,06,25.6499994266778,0,3.3,22
2939,197,18,25.6499994266778,0,4.03112765860894,1
2939,197,12,25.6499994266778,0,1.74928505395905,10
2939,197,06,25.6499994266778,0,3.3,22
376,197,18,27.1199993938208,0,4.03112765860894,1
376,197,12,27.1199993938208,0,1.74928505395905,10
376,197,06,27.1199993938208,0,3.3,22
2230,197,18,26.0499994177371,0,4.03112765860894,1
2230,197,12,26.0499994177371,0,1.74928505395905,10
2230,197,06,26.0499994177371,0,3.3,22
5572,197,18,24.7499994467944,0,3.7443282040978,1
5572,197,12,24.7499994467944,0,2.73129817120069,10
5572,197,06,24.7499994467944,0,3.78549864614954,22
8690,197,18,24.7599994465709,0,3.7443282040978,1
8690,197,12,24.7599994465709,0,2.73129817120069,10
8690,197,06,24.7599994465709,0,3.78549864614954,22
4566,197,18,24.7499994467944,0,3.7443282040978,1
4566,197,12,24.7499994467944,0,2.73129817120069,10
4566,197,06,24.7499994467944,0,3.78549864614954,22
6223,197,18,24.7499994467944,0,3.7443282040978,1
6223,197,12,24.7499994467944,0,2.73129817120069,10
6223,197,06,24.7499994467944,0,3.78549864614954,22
13138,197,18,24.7499994467944,0,3.7443282040978,1
13138,197,12,24.7499994467944,0,2.73129817120069,10
13138,197,06,24.7499994467944,0,3.78549864614954,22
15339,197,18,25.9599994197488,0,3.7443282040978,1
15339,197,12,25.9599994197488,0,2.73129817120069,10
15339,197,06,25.9599994197488,0,3.78549864614954,22
17019,197,18,24.3299994561821,0,3.7443282040978,1
17019,197,12,24.3299994561821,0,2.73129817120069,10
17019,197,06,24.3299994561821,0,3.78549864614954,22
9523,198,18,20.6699995379895,0,5.63648691118876,11
9523,198,12,20.6699995379895,0,2.88617357412929,2
9523,198,06,20.6699995379895,0,4.24264024871419,10
3107,198,18,20.5599995404482,0,3.2649648543288,11
3107,198,12,20.5599995404482,0,2.76586455199863,2
3107,198,06,20.5599995404482,0,3.10483783795692,10
7413,198,18,20.8499995339662,0,5.63648691118876,11
7413,198,12,20.8499995339662,0,2.88617357412929,2
7413,198,06,20.8499995339662,0,4.24264024871419,10
5595,198,18,20.5599995404482,0,5.63648691118876,11
5595,198,12,20.5599995404482,0,2.88617357412929,2
5595,198,06,20.5599995404482,0,4.24264024871419,10
116,198,18,20.9899995308369,0,3.2649648543288,11
116,198,12,20.9899995308369,0,2.76586455199863,2
116,198,06,20.9899995308369,0,3.10483783795692,10
3271,198,18,21.3199995234609,0,3.2649648543288,11
3271,198,12,21.3199995234609,0,2.76586455199863,2
3271,198,06,21.3199995234609,0,3.10483783795692,10
1823,198,18,20.8499995339662,0,3.2649648543288,11
1823,198,12,20.8499995339662,0,2.76586455199863,2
1823,198,06,20.8499995339662,0,3.10483783795692,10
2187,198,18,20.8499995339662,0,3.2649648543288,11
2187,198,12,20.8499995339662,0,2.76586455199863,2
2187,198,06,20.8499995339662,0,3.10483783795692,10
10106,198,18,20.09999955073,0,5.63648691118876,11
10106,198,12,20.09999955073,0,2.88617357412929,2
10106,198,06,20.09999955073,0,4.24264024871419,10
10486,198,18,20.09999955073,0,5.63648691118876,11
10486,198,12,20.09999955073,0,2.88617357412929,2
10486,198,06,20.09999955073,0,4.24264024871419,10
10626,198,18,20.09999955073,0,5.63648691118876,11
10626,198,12,20.09999955073,0,2.88617357412929,2
10626,198,06,20.09999955073,0,4.24264024871419,10
14497,198,18,20.6699995379895,0,5.63648691118876,11
14497,198,12,20.6699995379895,0,2.88617357412929,2
14497,198,06,20.6699995379895,0,4.24264024871419,10
12,198,18,20.9899995308369,0,3.2649648543288,11
12,198,12,20.9899995308369,0,2.76586455199863,2
12,198,06,20.9899995308369,0,3.10483783795692,10
12473,198,18,20.2799995467067,0,5.63648691118876,11
12473,198,12,20.2799995467067,0,2.88617357412929,2
12473,198,06,20.2799995467067,0,4.24264024871419,10
12446,198,18,20.2799995467067,0,5.63648691118876,11
12446,198,12,20.2799995467067,0,2.88617357412929,2
12446,198,06,20.2799995467067,0,4.24264024871419,10
13253,198,18,20.3999995440245,0,5.63648691118876,11
13253,198,12,20.3999995440245,0,2.88617357412929,2
13253,198,06,20.3999995440245,0,4.24264024871419,10
7507,198,18,20.5599995404482,0,5.63648691118876,11
7507,198,12,20.5599995404482,0,2.88617357412929,2
7507,198,06,20.5599995404482,0,4.24264024871419,10
5867,198,18,20.3999995440245,0,5.63648691118876,11
5867,198,12,20.3999995440245,0,2.88617357412929,2
5867,198,06,20.3999995440245,0,4.24264024871419,10
7029,198,18,20.5599995404482,0,5.63648691118876,11
7029,198,12,20.5599995404482,0,2.88617357412929,2
